year,city,parameter,station_name,count,mean,std,min,25%,50%,75%,max
2025,Napoli,pm10 µg/m³,NA06 MUSEO NAZIONALE,999.0,29.415915915915917,20.604512826917464,2.0,17.8,25.1,34.8,292.0
2025,Napoli,pm10 µg/m³,NA07 ENTE FERROVIE,1594.0,28.517503136762862,18.518158944962995,0.0,16.3,24.65,35.375,200.0
2025,Napoli,pm10 µg/m³,NA09 I.T.I.S. ARGINE,1697.0,34.46281673541544,24.804490042317678,0.0,18.7,27.6,42.3,319.0
2025,Napoli,pm10 µg/m³,Tirrenopower Via Epomeo,2999.0,21.195358452817604,11.865890598814026,2.25,13.0,18.3,26.6,186.0
2025,Napoli,pm10 µg/m³,Tirrenopower Volla,2998.0,25.232531687791862,19.082183983332122,0.05,13.6,21.2,32.4,303.0
2025,Napoli,pm25 µg/m³,NA06 MUSEO NAZIONALE,999.0,17.101001001001002,12.682123304163346,0.0,9.75,14.8,21.4,234.0
2025,Napoli,pm25 µg/m³,NA09 I.T.I.S. ARGINE,1687.0,21.532128037937166,18.770938307575975,0.0,10.1,16.6,27.2,200.0
2025,Napoli,pm25 µg/m³,Tirrenopower Via Epomeo,2999.0,11.116578859619871,7.174328439564157,1.21,6.405,9.42,14.2,176.0
2025,Napoli,pm25 µg/m³,Tirrenopower Volla,2998.0,13.988098732488325,12.83841918857302,0.04,6.52,11.0,18.075000000000003,191.0
2025,Palermo,no2 µg/m³,PA - Belgio,1860.0,36.015193548387096,25.91009726340689,1.49,14.475,26.0,59.925,135.0
2025,Palermo,no2 µg/m³,PA - Boccadifalco,1771.0,9.299725290796161,9.827648782591572,0.00239,2.4,5.74,13.0,81.7
2025,Palermo,no2 µg/m³,PA - Castelnuovo,1763.0,36.88421440726035,21.954078851074108,2.81,19.25,32.0,51.3,131.0
2025,Palermo,no2 µg/m³,PA - Di Blasi,1814.0,49.0481532524807,20.997782659622345,1.76,33.0,47.1,62.2,134.0
2025,Palermo,no2 µg/m³,PA - Indipendenza,1743.0,26.76077452667814,16.08019511348382,1.58,15.1,23.2,34.6,104.0
2025,Palermo,no2 µg/m³,PA - UNIPA,1830.0,13.662114207650275,13.02375591455844,0.198,4.83,8.905000000000001,17.675,96.3
2025,Palermo,o3 µg/m³,PA - Boccadifalco,1588.0,67.26700251889169,14.903320676645185,17.6,57.3,66.9,77.325,124.0
2025,Palermo,o3 µg/m³,PA - UNIPA,1847.0,66.80644829453168,23.239224256450775,2.42,51.349999999999994,69.6,84.45,133.0
2025,Roma,no2 µg/m³,ARENULA,8611.0,25.73371269306701,16.483160742436482,2.0,13.0,21.0,34.0,147.0
2025,Roma,no2 µg/m³,BUFALOTTA,8426.0,24.76281746973653,15.891771346323546,1.0,13.0,20.0,31.0,104.0
2025,Roma,no2 µg/m³,C.SO FRANCIA,8306.0,33.46875752468095,11.71149855414855,0.0,25.0,33.0,41.0,94.0
2025,Roma,no2 µg/m³,CINECITTA,8245.0,24.371497877501515,16.527420872856755,0.0,12.0,20.0,34.0,103.0
2025,Roma,no2 µg/m³,CIPRO,17077.0,26.94205656731276,14.949643973722223,0.0,16.0,23.0,34.0,92.0
2025,Roma,no2 µg/m³,FERMI,4000.0,31.617,14.853836882015681,3.0,20.0,29.0,41.0,99.0
2025,Roma,no2 µg/m³,Fermi,8377.0,36.649874656798374,16.783241126455223,3.0,23.0,34.0,48.0,99.0
2025,Roma,no2 µg/m³,L.GO MAGNA GRECIA,6000.0,30.294166666666666,15.161033676146353,0.0,19.0,27.0,38.0,107.0
2025,Roma,no2 µg/m³,L.GO PERESTRELLO,8567.0,24.213085093965216,14.061845416465552,2.0,13.0,21.0,33.0,72.0
2025,Roma,no2 µg/m³,MALAGROTTA,4837.0,14.43849493487699,11.422437327119,1.0,6.0,10.0,19.0,92.0
2025,Roma,no2 µg/m³,Malagrotta,6000.0,16.472666666666665,13.234983201813327,0.0,7.0,12.0,22.0,92.0
2025,Roma,no2 µg/m³,TIBURTINA,8541.0,33.64196229949655,13.527728140925385,4.0,24.0,32.0,42.0,98.0
2025,Roma,no2 µg/m³,VILLA ADA,16656.0,18.41264409221902,13.193963024484143,1.0,8.0,15.0,25.0,86.0
2025,Roma,o3 µg/m³,ARENULA,8723.0,45.59199816576866,28.292022501078918,0.0,22.0,46.0,65.0,170.0
2025,Roma,o3 µg/m³,BUFALOTTA,8609.0,46.05476826576838,31.45627354443557,0.0,20.0,44.0,70.0,178.0
2025,Roma,o3 µg/m³,CINECITTA,8619.0,42.038287504350855,28.773221554376946,0.0,17.0,41.0,63.0,152.0
2025,Roma,o3 µg/m³,CIPRO,17395.0,37.47803966657085,22.184858301573797,0.0,18.0,39.0,55.0,107.0
2025,Roma,o3 µg/m³,L.GO PERESTRELLO,8757.0,45.59649423318488,33.676738434039315,0.0,16.0,42.0,69.0,180.0
2025,Roma,o3 µg/m³,MALAGROTTA,5124.0,58.00009758001561,28.10438369666198,0.0,38.0,58.0,76.0,163.0
2025,Roma,o3 µg/m³,Malagrotta,8719.0,50.76855143938525,27.265702852737174,0.0,31.0,51.0,68.0,163.0
2025,Roma,o3 µg/m³,VILLA ADA,17125.0,51.32645255474453,37.872637545683396,2.0,15.0,50.0,80.0,228.0
2025,Roma,pm10 µg/m³,ARENULA,358.0,21.02513966480447,8.914906432662553,7.0,15.0,19.0,25.0,64.0
2025,Roma,pm10 µg/m³,BUFALOTTA,349.0,21.12320916905444,9.78558962885137,2.0,16.0,20.0,25.0,116.0
2025,Roma,pm10 µg/m³,C.SO FRANCIA,353.0,25.76487252124646,9.556275368487562,0.0,20.0,24.0,31.0,66.0
2025,Roma,pm10 µg/m³,CINECITTA,357.0,23.14565826330532,11.44410276600324,6.0,16.0,20.0,28.0,143.0
2025,Roma,pm10 µg/m³,CIPRO,714.0,22.256302521008404,8.140086308099171,0.0,17.0,21.0,27.0,54.0
2025,Roma,pm10 µg/m³,Fermi,353.0,22.073654390934845,8.943650138543523,5.0,16.0,20.0,26.0,82.0
2025,Roma,pm10 µg/m³,L.GO MAGNA GRECIA,357.0,22.759103641456583,9.078818866090083,5.0,17.0,21.0,26.0,85.0
2025,Roma,pm10 µg/m³,L.GO PERESTRELLO,364.0,25.802197802197803,13.117372057764213,6.0,18.0,22.0,31.0,162.0
2025,Roma,pm10 µg/m³,Malagrotta,350.0,20.44,8.623988666258747,1.0,15.0,18.0,24.0,71.0
2025,Roma,pm10 µg/m³,TIBURTINA,353.0,24.84985835694051,12.232483126732255,6.0,17.0,22.0,30.0,140.0
2025,Roma,pm10 µg/m³,VILLA ADA,714.0,20.071428571428573,8.217703765610121,3.0,14.0,19.0,24.0,56.0
2025,Roma,pm25 µg/m³,ARENULA,360.0,12.980555555555556,8.04840230323932,1.0,8.0,11.0,16.0,61.0
2025,Roma,pm25 µg/m³,C.SO FRANCIA,360.0,12.477777777777778,6.078828097325233,0.0,8.0,11.0,15.0,42.0
2025,Roma,pm25 µg/m³,CINECITTA,356.0,12.25,7.9577670447197795,3.0,7.0,10.0,15.0,93.0
2025,Roma,pm25 µg/m³,CIPRO,708.0,11.628531073446327,6.220296166754829,2.0,7.0,10.0,14.0,44.0
2025,Roma,pm25 µg/m³,Malagrotta,348.0,12.074712643678161,7.200715916869604,2.0,7.0,10.0,15.0,59.0
2025,Roma,pm25 µg/m³,VILLA ADA,683.0,11.08199121522694,5.8993772338886155,0.0,7.0,9.0,14.0,32.0
2025,Torino,no2 µg/m³,Borgaro T. - Caduti,4906.0,13.870668569099063,10.972472173943759,0.0,6.0,10.0,17.0,83.0
2025,Torino,no2 µg/m³,Settimo T. - Vivaldi,4659.0,30.27999570723331,11.328670312994484,2.0,22.0,30.0,37.0,200.0
2025,Torino,no2 µg/m³,Torino - Consolata,4787.0,28.29204094422394,14.444974101707203,4.0,17.0,25.0,36.0,94.0
2025,Torino,no2 µg/m³,Torino - Rebaudengo,4664.0,32.80789022298456,16.147321106184748,5.0,21.0,29.0,41.0,117.0
2025,Torino,no2 µg/m³,Torino - Rubino,4935.0,22.619554204660588,12.018083279089531,1.0,14.0,21.0,29.0,83.0
2025,Torino,no2 µg/m³,Torino Lingotto,4632.0,27.251295336787564,12.941369808551842,2.0,17.0,26.0,36.0,91.0
2025,Torino,o3 µg/m³,Borgaro T. - Caduti,4880.0,62.94077868852459,37.91794326174968,1.0,35.0,60.0,87.0,188.0
2025,Torino,o3 µg/m³,Torino - Rubino,4895.0,59.42553626149132,41.0225465729874,2.0,25.0,56.0,88.0,179.0
2025,Torino,o3 µg/m³,Torino Lingotto,4784.0,58.11371237458194,36.51372294495461,0.0,30.0,58.0,83.0,159.0
2025,Torino,pm10 µg/m³,Torino - Rubino,3000.0,20.570666666666668,14.905202489152453,0.0,11.0,18.0,27.0,179.0
2025,Torino,pm25 µg/m³,Torino - Rubino,3000.0,12.657333333333334,9.868521104594118,0.0,6.0,10.0,16.0,105.0
